ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-02-03,39.869493231424286,32.19099561274689,44.8321941242239,39.869493231424286,39.869493231424286,-1.0823676398951108,-1.0823676398951108,-1.0823676398951108,-0.1049061920153516,-0.1049061920153516,-0.1049061920153516,-0.9774614478797591,-0.9774614478797591,-0.9774614478797591,0.0,0.0,0.0,38.787125591529175
2016-02-04,39.901386246807604,32.73756742027647,44.95117476479095,39.901386246807604,39.901386246807604,-1.019882608269131,-1.019882608269131,-1.019882608269131,-0.036467106944757265,-0.036467106944757265,-0.036467106944757265,-0.983415501324374,-0.983415501324374,-0.983415501324374,0.0,0.0,0.0,38.881503638538476
2016-02-05,39.933279262190915,33.05545993000145,45.28484314636571,39.933279262190915,39.933279262190915,-0.8793176187401358,-0.8793176187401358,-0.8793176187401358,0.0979289793611123,0.0979289793611123,0.0979289793611123,-0.977246598101248,-0.977246598101248,-0.977246598101248,0.0,0.0,0.0,39.053961643450776
2016-02-06,39.96517227757423,32.5548637125551,45.29298127015374,39.96517227757423,39.96517227757423,-0.8669179535779685,-0.8669179535779685,-0.8669179535779685,0.09051077938259343,0.09051077938259343,0.09051077938259343,-0.957428732960562,-0.957428732960562,-0.957428732960562,0.0,0.0,0.0,39.098254323996265
2016-02-07,39.99706529295755,32.71778492950837,45.51184283458635,39.99706529295755,39.99706529295755,-0.8397894808690352,-0.8397894808690352,-0.8397894808690352,0.08290859841450257,0.08290859841450257,0.08290859841450257,-0.9226980792835378,-0.9226980792835378,-0.9226980792835378,0.0,0.0,0.0,39.157275812088514
2016-02-08,40.02895830834086,33.123370761039375,45.602355369040325,40.02895830834086,40.02895830834086,-0.9106302531491303,-0.9106302531491303,-0.9106302531491303,-0.038529610515767226,-0.038529610515767226,-0.038529610515767226,-0.8721006426333631,-0.8721006426333631,-0.8721006426333631,0.0,0.0,0.0,39.11832805519173
2016-02-09,40.06085132372418,33.03806686745229,45.61671907811129,40.06085132372418,40.06085132372418,-0.8964794362393756,-0.8964794362393756,-0.8964794362393756,-0.09144544768243178,-0.09144544768243178,-0.09144544768243178,-0.8050339885569439,-0.8050339885569439,-0.8050339885569439,0.0,0.0,0.0,39.164371887484805
2016-02-10,40.09274433910749,32.38657184297146,45.52386772164335,40.09274433910749,40.09274433910749,-0.8261878564269018,-0.8261878564269018,-0.8261878564269018,-0.10490619201536762,-0.10490619201536762,-0.10490619201536762,-0.7212816644115342,-0.7212816644115342,-0.7212816644115342,0.0,0.0,0.0,39.266556482680585
2016-02-11,40.1246373544908,33.289298858652046,46.043409656524545,40.1246373544908,40.1246373544908,-0.6575061989388469,-0.6575061989388469,-0.6575061989388469,-0.03646710694493205,-0.03646710694493205,-0.03646710694493205,-0.6210390919939148,-0.6210390919939148,-0.6210390919939148,0.0,0.0,0.0,39.467131155551954
2016-02-12,40.15653036987412,33.400284557289005,46.306632630455454,40.15653036987412,40.15653036987412,-0.4070009241025013,-0.4070009241025013,-0.4070009241025013,0.09792897936110581,0.09792897936110581,0.09792897936110581,-0.5049299034636071,-0.5049299034636071,-0.5049299034636071,0.0,0.0,0.0,39.749529445771614
2016-02-13,40.18842338525743,33.4335541887608,46.499124996907085,40.18842338525743,40.18842338525743,-0.28350114345028343,-0.28350114345028343,-0.28350114345028343,0.09051077938257888,0.09051077938257888,0.09051077938257888,-0.3740119228328624,-0.3740119228328624,-0.3740119228328624,0.0,0.0,0.0,39.90492224180715
2016-02-14,40.22031640064074,33.67452110794614,46.036729709034375,40.22031640064074,40.22031640064074,-0.14686365494075204,-0.14686365494075204,-0.14686365494075204,0.08290859841448751,0.08290859841448751,0.08290859841448751,-0.22977225335523954,-0.22977225335523954,-0.22977225335523954,0.0,0.0,0.0,40.07345274569999
2016-02-15,40.25220941602406,34.199525656620025,46.07155685965684,40.25220941602406,40.25220941602406,-0.11264082137327125,-0.11264082137327125,-0.11264082137327125,-0.03852961051580692,-0.03852961051580692,-0.03852961051580692,-0.07411121085746433,-0.07411121085746433,-0.07411121085746433,0.0,0.0,0.0,40.13956859465079
2016-02-16,40.284102431407376,34.18209377078824,46.73141925079015,40.284102431407376,40.284102431407376,-0.0007605847309999496,-0.0007605847309999496,-0.0007605847309999496,-0.0914454476825479,-0.0914454476825479,-0.0914454476825479,0.09068486295154797,0.09068486295154797,0.09068486295154797,0.0,0.0,0.0,40.28334184667638
2016-02-17,40.31599544679069,34.588510065526684,46.89685387124861,40.31599544679069,40.31599544679069,0.15707538081845235,0.15707538081845235,0.15707538081845235,-0.10490619201530246,-0.10490619201530246,-0.10490619201530246,0.2619815728337548,0.2619815728337548,0.2619815728337548,0.0,0.0,0.0,40.47307082760914
2016-02-18,40.347888462174005,34.67930698529646,46.87045782238735,40.347888462174005,40.347888462174005,0.4003774882808464,0.4003774882808464,0.4003774882808464,-0.036467106944746704,-0.036467106944746704,-0.036467106944746704,0.4368445952255931,0.4368445952255931,0.4368445952255931,0.0,0.0,0.0,40.74826595045485
2016-02-19,40.37978147755732,34.55076044328162,47.36124362943544,40.37978147755732,40.37978147755732,0.7100260146087151,0.7100260146087151,0.7100260146087151,0.09792897936118282,0.09792897936118282,0.09792897936118282,0.6120970352475323,0.6120970352475323,0.6120970352475323,0.0,0.0,0.0,41.08980749216604
2016-02-20,40.411674492940634,34.482394463203924,47.72645494229061,40.411674492940634,40.411674492940634,0.8748956039864306,0.8748956039864306,0.8748956039864306,0.09051077938258144,0.09051077938258144,0.09051077938258144,0.7843848246038492,0.7843848246038492,0.7843848246038492,0.0,0.0,0.0,41.286570096927065
2016-02-21,40.443567508323945,35.19119746543584,47.231462430863075,40.443567508323945,40.443567508323945,1.033157324182277,1.033157324182277,1.033157324182277,0.08290859841457332,0.08290859841457332,0.08290859841457332,0.9502487257677036,0.9502487257677036,0.9502487257677036,0.0,0.0,0.0,41.47672483250622
2016-02-22,40.475460523707255,35.42881551601315,47.105252001566534,40.475460523707255,40.475460523707255,1.0676716870193177,1.0676716870193177,1.0676716870193177,-0.038529610515487596,-0.038529610515487596,-0.038529610515487596,1.106201297534805,1.106201297534805,1.106201297534805,0.0,0.0,0.0,41.543132210726576
2016-02-23,40.50735353909057,35.58244216475952,47.84153887160672,40.50735353909057,40.50735353909057,1.1573615587480643,1.1573615587480643,1.1573615587480643,-0.09144544768247088,-0.09144544768247088,-0.09144544768247088,1.2488070064305354,1.2488070064305354,1.2488070064305354,0.0,0.0,0.0,41.66471509783864
2016-02-24,40.53924655447389,35.30966014031342,48.20416421685765,40.53924655447389,40.53924655447389,1.2698573509727444,1.2698573509727444,1.2698573509727444,-0.10490619201523728,-0.10490619201523728,-0.10490619201523728,1.3747635429879816,1.3747635429879816,1.3747635429879816,0.0,0.0,0.0,41.809103905446634
2016-02-25,40.5711395698572,35.22307103893395,48.408179104372095,40.5711395698572,40.5711395698572,1.4445152188290489,1.4445152188290489,1.4445152188290489,-0.03646710694456135,-0.03646710694456135,-0.03646710694456135,1.48098232577361,1.48098232577361,1.48098232577361,0.0,0.0,0.0,42.01565478868625
2016-02-26,40.60303258524051,35.933654027765726,48.54285095048409,40.60303258524051,40.60303258524051,1.6625951314473961,1.6625951314473961,1.6625951314473961,0.09792897936101665,0.09792897936101665,0.09792897936101665,1.5646661520863794,1.5646661520863794,1.5646661520863794,0.0,0.0,0.0,42.26562771668791
2016-02-27,40.63492560062383,36.15056078678338,48.838037969785084,40.63492560062383,40.63492560062383,1.7138927634679193,1.7138927634679193,1.7138927634679193,0.09051077938257913,0.09051077938257913,0.09051077938257913,1.6233819840853403,1.6233819840853403,1.6233819840853403,0.0,0.0,0.0,42.34881836409175
2016-02-28,40.66681861600714,36.128144923427556,48.56106789501217,40.66681861600714,40.66681861600714,1.7380355410866297,1.7380355410866297,1.7380355410866297,0.08290859841450554,0.08290859841450554,0.08290859841450554,1.655126942672124,1.655126942672124,1.655126942672124,0.0,0.0,0.0,42.40485415709377
2016-02-29,40.69871163139046,36.168818230358276,48.45686070616532,40.69871163139046,40.69871163139046,1.6198561069300708,1.6198561069300708,1.6198561069300708,-0.03852961051552727,-0.03852961051552727,-0.03852961051552727,1.658385717445598,1.658385717445598,1.658385717445598,0.0,0.0,0.0,42.31856773832053
2016-03-01,40.73060464677378,35.704182965384284,48.64665074548576,40.73060464677378,40.73060464677378,1.5407323388044398,1.5407323388044398,1.5407323388044398,-0.09144544768254308,-0.09144544768254308,-0.09144544768254308,1.6321777864869829,1.6321777864869829,1.6321777864869829,0.0,0.0,0.0,42.271336985578216
2016-03-02,40.76249766215709,36.385603800826374,48.222017231258576,40.76249766215709,40.76249766215709,1.4711868784530922,1.4711868784530922,1.4711868784530922,-0.10490619201532889,-0.10490619201532889,-0.10490619201532889,1.576093070468421,1.576093070468421,1.576093070468421,0.0,0.0,0.0,42.23368454061018
2016-03-03,40.794390677540406,36.08801719566227,48.57164930566104,40.794390677540406,40.794390677540406,1.4538478090362437,1.4538478090362437,1.4538478090362437,-0.03646710694509628,-0.03646710694509628,-0.03646710694509628,1.49031491598134,1.49031491598134,1.49031491598134,0.0,0.0,0.0,42.248238486576646
2016-03-04,40.826283692923724,36.05356557645176,48.75789616588421,40.826283692923724,40.826283692923724,1.473558585775071,1.473558585775071,1.473558585775071,0.09792897936109364,0.09792897936109364,0.09792897936109364,1.3756296064139772,1.3756296064139772,1.3756296064139772,0.0,0.0,0.0,42.2998422786988
2016-03-05,40.85817670830703,35.632168438565586,48.41356895411997,40.85817670830703,40.85817670830703,1.323932706887256,1.323932706887256,1.323932706887256,0.09051077938258166,0.09051077938258166,0.09051077938258166,1.233421927504674,1.233421927504674,1.233421927504674,0.0,0.0,0.0,42.18210941519428
2016-03-06,40.890069723690345,35.435875648394585,48.52929217663698,40.890069723690345,40.890069723690345,1.148565258809148,1.148565258809148,1.148565258809148,0.08290859841443779,0.08290859841443779,0.08290859841443779,1.0656566603947102,1.0656566603947102,1.0656566603947102,0.0,0.0,0.0,42.038634982499495
2016-03-07,40.92196273907366,35.293263764369016,47.600162471779214,40.92196273907366,40.92196273907366,0.8363166181654476,0.8363166181654476,0.8363166181654476,-0.038529610515566956,-0.038529610515566956,-0.038529610515566956,0.8748462286810145,0.8748462286810145,0.8748462286810145,0.0,0.0,0.0,41.75827935723911
2016-03-08,40.953855754456974,35.116343557696446,47.951573025151795,40.953855754456974,40.953855754456974,0.5725596305768096,0.5725596305768096,0.5725596305768096,-0.09144544768236082,-0.09144544768236082,-0.09144544768236082,0.6640050782591704,0.6640050782591704,0.6640050782591704,0.0,0.0,0.0,41.526415385033786
